Simulation,Portfolio Size,Return (%),Sharpe Ratio,Portfolio
292,10,64.49127428009194,1.9502647283086074,"{'C': 0.04490832072171999, 'NFLX': 0.14416624798151467, 'GM': 0.10122226240673463, 'AAPL': 0.018621278895231744, 'HOOD': 0.25380567461239534, 'COIN': 0.20102120783359434, 'VZ': 0.14238447633436108, 'PINS': 0.0008472638218013731, 'MSFT': 0.02569203677357282, 'EGO': 0.0673312306190741}"
293,5,107.45802361119242,2.4786608418591243,"{'PINS': 0.014053636594281613, 'GOOGL': 0.003951318377217116, 'NVDA': 0.36572225853556, 'PLTR': 0.497665525560146, 'PFE': 0.11860726093279529}"
294,12,34.86903830133636,1.3481610819185206,"{'BAC': 0.10066338067519735, 'RIVN': 0.02550182692304401, 'GOOGL': 0.1828956273492731, 'JPM': 0.026501349293426665, 'AMD': 0.15191798133010867, 'BABA': 0.023984333602324135, 'SHOP': 0.17738804103861158, 'KO': 0.02547229578432043, 'DNA': 0.01403863072271663, 'JD': 0.00045237574053935166, 'NU': 0.15113354388471764, 'INTC': 0.12005061365572045}"
295,7,85.05338635674951,2.0724311422993185,"{'NIO': 0.10935752327437409, 'HOOD': 0.35274949556562446, 'GOOG': 0.1299811675287297, 'LUMN': 0.018380935129429864, 'T': 0.0037176591728107227, 'PLTR': 0.3506402896341372, 'WBD': 0.03517292969489399}"
296,10,64.26149674339258,1.9375911551400467,"{'GOOG': 0.005814556540876439, 'NU': 0.07354485639112472, 'LUMN': 0.08423276662549546, 'EGO': 0.056317756464504314, 'VZ': 0.012858376078230385, 'AMD': 0.20750656470570292, 'SHOP': 0.2005198277135647, 'INTC': 0.04862618705065891, 'AMZN': 0.018980641817309518, 'NVDA': 0.2915984666125328}"
297,3,116.56350449370882,1.4211432836237348,"{'HOOD': 0.05230686659685554, 'COIN': 0.9234367754508761, 'CCL': 0.02425635795226834}"
298,7,11.718215674436323,0.3219950301633544,"{'LYFT': 0.42527623273843707, 'LCID': 0.017711773409281456, 'WBD': 0.10351138368252989, 'VZ': 0.2902646667467022, 'INTC': 0.0026218441061617082, 'XOM': 0.06728572955263788, 'RIVN': 0.09332836976424982}"
299,10,66.28050812430885,1.8655487334880927,"{'F': 0.1411255037731387, 'RIVN': 0.03366134398411199, 'T': 0.013210888304377886, 'KO': 0.00360645129565838, 'LUMN': 0.14024420585322292, 'PLTR': 0.25822254666483535, 'SHOP': 0.11940920079420139, 'CCL': 0.018941386708006016, 'GM': 0.01615470424583519, 'NFLX': 0.2554237683766121}"
300,9,32.76539136613052,1.2462725461457913,"{'SNAP': 0.1614083913230927, 'PLUG': 0.03875871628695378, 'AMZN': 0.21977193615026805, 'LYFT': 0.07431793006009967, 'GOOGL': 0.18974545556267805, 'UBER': 0.21785527104458893, 'XOM': 0.003723530196089061, 'BABA': 0.01371026604534803, 'T': 0.08070850333088166}"
301,12,42.77999394340204,1.4168386418122298,"{'JD': 0.0006816777867834192, 'PINS': 0.0067888096331957404, 'RIVN': 0.07671882172192933, 'AMD': 0.16975513635221934, 'BAC': 0.09194450618122554, 'DNA': 0.03228715112953899, 'NIO': 0.04123195947650958, 'NU': 0.14991847938072791, 'AAPL': 0.033120313801604497, 'COIN': 0.16341309064730877, 'WFC': 0.15311672229358364, 'CSCO': 0.08102333159537325}"
302,11,32.25121441904321,1.5200386057935076,"{'F': 0.0014489036582541433, 'EGO': 0.19250390266054318, 'GM': 0.14281609579721954, 'PYPL': 0.07888170267140399, 'C': 0.1122566075998532, 'PINS': 0.0422534338884363, 'CCL': 0.20095026123019438, 'XOM': 0.0059874277349533205, 'JPM': 0.06984776204331762, 'VALE': 0.026783029881373745, 'WFC': 0.12627087283445065}"
303,11,69.92746758436711,2.351134996316445,"{'HOOD': 0.22188800974150136, 'DNA': 0.0536832401493196, 'C': 0.18109438197007366, 'AMD': 0.03350307563816826, 'META': 0.17802489839197866, 'WFC': 0.014054906922838686, 'UBER': 0.044315912963108564, 'LUMN': 0.036515252002219105, 'NVDA': 0.21732811856316456, 'PFE': 0.003956142176138652, 'GOOG': 0.015636061481488973}"
304,10,70.41148234454351,1.932699583207,"{'NVDA': 0.22727280150870466, 'CCL': 0.15233841559932731, 'PINS': 0.005143019790694477, 'COIN': 0.25556373459965775, 'AMZN': 0.03888193068183429, 'NFLX': 0.03759552855249816, 'RIVN': 0.07725601707072081, 'XOM': 0.04789602253532167, 'PYPL': 0.10516755847348597, 'BABA': 0.052884971187754794}"
305,7,64.17287681064852,1.9868243842738738,"{'NVDA': 0.26989391828570697, 'RIVN': 0.03422936062569452, 'WFC': 0.2359458512490609, 'DIS': 0.027485729028797597, 'AMD': 0.13148127982091481, 'PLUG': 0.004771265712448222, 'TSLA': 0.29619259527737707}"
306,12,57.91216585538065,1.84107091972385,"{'EGO': 0.01913189283445356, 'COIN': 0.13083698194223695, 'PLUG': 0.0005261390918999641, 'NOK': 0.13288686897274568, 'NU': 0.043877760926149346, 'AAL': 0.033872330852485415, 'SHOP': 0.12154532658464769, 'NVDA': 0.2347587561211373, 'DIS': 0.0509699457592248, 'LCID': 0.011926957212874885, 'SNAP': 0.17397523632050885, 'BABA': 0.04569180338163548}"
307,9,66.1557700621749,2.1663826592461053,"{'MSFT': 0.04250050995548024, 'NU': 0.12182444924757949, 'INTC': 0.008710811756314525, 'LYFT': 0.002230130183369968, 'META': 0.3371946082518278, 'LUMN': 0.08244105748770218, 'BAC': 0.008812108516180396, 'TSLA': 0.30736267743972034, 'JPM': 0.08892364716182494}"
308,4,26.876651887917646,1.5761519080047428,"{'VZ': 0.1553170684414063, 'VALE': 0.0058421277688693275, 'BAC': 0.11429411310975933, 'MSFT': 0.7245466906799649}"
309,3,38.20799522818311,1.4029110354425824,"{'WFC': 0.06174570507897413, 'GOOG': 0.9297637507917447, 'WBD': 0.008490544129281222}"
310,8,23.989455265306624,1.0710719598217853,"{'PYPL': 0.30280059198195525, 'AAL': 0.03846217825897723, 'MSFT': 0.10048879382500249, 'WBD': 0.04671282620319901, 'LYFT': 0.03769905031175149, 'BABA': 0.041695397145846094, 'GOOG': 0.41436573995460174, 'VZ': 0.01777542231866671}"
311,7,60.4480753089537,2.014573642838108,"{'META': 0.31864681821389795, 'TSLA': 0.3080207019869946, 'RIVN': 0.008500340361739094, 'CCL': 0.1748018380511406, 'WBD': 0.012161997725431254, 'AAPL': 0.12168179619007642, 'XOM': 0.05618650747072}"
312,12,43.27617318151808,1.9308442645668917,"{'SHOP': 0.18824786585171516, 'LYFT': 0.020087126080661894, 'META': 0.1516170003257782, 'CSCO': 0.05923373748261352, 'EGO': 0.13694582918504802, 'NFLX': 0.14639814658505126, 'LCID': 0.014432379477150481, 'F': 0.014819073385540829, 'GOOG': 0.07661004361164882, 'C': 0.09517476827720456, 'DNA': 0.012882959394420914, 'BAC': 0.08355107034316625}"
313,7,46.70880282654056,1.941477643369001,"{'BABA': 0.024456658713612828, 'GOOG': 0.28999827915274085, 'HOOD': 0.300204259040765, 'NIO': 0.0030797604167007915, 'DIS': 0.014402124017639352, 'T': 0.32678597689711253, 'LYFT': 0.04107294176142867}"
314,11,29.83311323608204,1.3022602608924223,"{'BAC': 0.09007373128013019, 'XOM': 0.05214587012824554, 'LCID': 0.0009742817244829722, 'TSLA': 0.17197873688141374, 'PINS': 0.19070882156502028, 'INTC': 0.05260755586954079, 'BABA': 0.0769649921104301, 'T': 0.004911916095026165, 'NOK': 0.007098606448014202, 'JPM': 0.2019574483601639, 'AMD': 0.15057803953753204}"
315,6,23.057731418866553,1.1583149579439183,"{'AAPL': 0.2597236244028142, 'LCID': 0.013474622864976034, 'EGO': 0.3107046482138365, 'WBD': 0.02981505404912056, 'GM': 0.30334311817714604, 'BABA': 0.08293893229210647}"
316,7,87.13435599685951,2.0653844695468155,"{'WFC': 0.007343305105132265, 'META': 0.045998884600586605, 'SOFI': 0.36596692413259424, 'VZ': 0.06537560212948193, 'PLTR': 0.37135984403660005, 'BABA': 0.044426803513280884, 'NFLX': 0.09952863648232416}"
317,9,45.28617487502293,2.0377474145411445,"{'XOM': 0.03033754670820372, 'NFLX': 0.014543545843820721, 'AMZN': 0.3040118616439711, 'WBD': 0.026893052698434304, 'MSFT': 0.22008329671987673, 'GOOG': 0.009930780459680743, 'VALE': 0.0013696681741409574, 'NU': 0.3113291355352704, 'JPM': 0.08150111221660125}"
318,5,23.071968743238465,0.8059729837320222,"{'AMD': 0.5384100604765442, 'CSCO': 0.20348670427117835, 'LCID': 0.023091764370653033, 'DIS': 0.23468624134633, 'PLUG': 0.0003252295352943666}"
319,11,48.16078420367917,1.334406406025942,"{'WBD': 0.007211169449393077, 'DIS': 0.04411489716557973, 'JD': 0.03273847634037226, 'LYFT': 0.040901263267634845, 'GOOGL': 0.0642067786055365, 'CCL': 0.22299449399293542, 'SHOP': 0.10795372164080198, 'SOFI': 0.15042269061412256, 'RIVN': 0.07164279081636478, 'UBER': 0.08904734891735727, 'LUMN': 0.16876636918990143}"
320,7,54.31912332712046,1.346239570563578,"{'PFE': 0.02529560246983021, 'NFLX': 0.17324157771241086, 'VZ': 0.042626705849289265, 'AAL': 0.05488792992436002, 'GOOG': 0.0013974919212067492, 'PINS': 0.125168173184736, 'SOFI': 0.5773825189381669}"
321,4,80.2315147189296,1.9336146111191523,"{'GOOG': 0.22013058711536787, 'NFLX': 0.07769225263325709, 'HOOD': 0.6950540484719139, 'GM': 0.007123111779461181}"
322,5,24.43022697695918,0.9567843648140438,"{'PFE': 0.0168386216844921, 'BABA': 0.04261389684655219, 'GOOG': 0.6617377909186036, 'NOK': 0.020308810477233055, 'WBD': 0.2585008800731189}"
323,9,73.87694495575025,1.972362896725304,"{'PINS': 0.0007471223654699136, 'HOOD': 0.1082621235452835, 'PFE': 0.028459514512097366, 'CCL': 0.31869143300844593, 'GM': 0.07352446162784097, 'META': 0.1929337319627333, 'COIN': 0.23581629331975462, 'VZ': 0.032736276578392495, 'UBER': 0.008829043079981782}"
324,4,18.300992419970523,0.5747762000728591,"{'VZ': 0.00013484836791137774, 'INTC': 0.040228752080743446, 'BAC': 0.6566464424861241, 'RIVN': 0.30298995706522097}"
325,11,66.89408779375219,1.8226122611334181,"{'COIN': 0.20264622085030892, 'JD': 0.04639568647016209, 'BAC': 0.07438451799436435, 'AAPL': 0.020972947728127845, 'CCL': 0.06323034292271741, 'SOFI': 0.16819235254580292, 'NIO': 0.10454644708479766, 'AAL': 0.06199212460578762, 'SNAP': 0.015202500142084716, 'NFLX': 0.003811792882977717, 'NVDA': 0.23862506677286888}"
326,7,48.40920115890461,1.4963141685074053,"{'GOOG': 0.02081835189568859, 'PBR': 0.2240303126584441, 'DIS': 0.0015400880016284378, 'SHOP': 0.20340078579823856, 'KO': 0.09720626840892231, 'NIO': 0.042821745185407115, 'TSLA': 0.410182448051671}"
327,6,83.1454117452336,1.5737906361659577,"{'CCL': 0.06219132556075885, 'COIN': 0.46210511868889903, 'KO': 0.01431491728936303, 'AMD': 0.11526968835724581, 'SHOP': 0.3423666334419941, 'C': 0.0037523166617392974}"
328,7,44.931082858121975,1.7567460426588182,"{'AMD': 0.22956535807697134, 'META': 0.3249178474937801, 'NOK': 0.01985388194059779, 'PBR': 0.03035586306384846, 'GM': 0.3230271381674894, 'PINS': 0.06437855728005741, 'JD': 0.007901353977255552}"
329,3,12.656880581422906,0.19194345858325645,"{'VALE': 0.014596803521986139, 'RIVN': 0.8496769004595063, 'NOK': 0.13572629601850758}"
330,10,88.4298105305292,2.433339613724697,"{'COIN': 0.13072513572264607, 'SHOP': 0.20718272234659355, 'GOOG': 0.06693367226305771, 'NFLX': 0.021898654550428356, 'NVDA': 0.19674167077215896, 'VZ': 0.018207409409066178, 'MSFT': 0.049245483525235015, 'PLTR': 0.23786312532994447, 'VALE': 0.0020288653830543677, 'KO': 0.06917326069781526}"
331,6,66.25870314798546,2.0882246799442634,"{'DNA': 0.02112813105259342, 'NVDA': 0.5046815518970097, 'LUMN': 0.10781544670618627, 'CSCO': 0.11023577949223456, 'BABA': 0.16229440968989814, 'JPM': 0.09384468116207793}"
332,4,51.87357264195086,1.4432686933704328,"{'PYPL': 0.010891996837668904, 'AMZN': 0.1801008996259368, 'CCL': 0.7311636053267931, 'JPM': 0.0778434982096012}"
333,6,79.32465184507349,1.6325089940153346,"{'PBR': 0.12081039444300024, 'COIN': 0.5136484323264457, 'MSFT': 0.23858008211471568, 'AMZN': 0.005367414510292067, 'GM': 0.022639785064604376, 'CCL': 0.09895389154094189}"
334,3,30.512787137928253,0.8710539364075642,"{'F': 0.004769532545498158, 'EGO': 0.9033608748857626, 'GM': 0.09186959256873925}"
335,11,20.002539522271515,0.974663449447636,"{'BABA': 0.06726647521613535, 'JD': 0.09491450297341363, 'PFE': 8.163610670427984e-05, 'PYPL': 0.11297811893941793, 'MSFT': 0.1734157043132281, 'SHOP': 0.16467254238705833, 'NIO': 0.023938269902070607, 'DIS': 0.10258638986276261, 'VZ': 0.09315712140766219, 'VALE': 0.005694040762240551, 'AAPL': 0.16129519812930637}"
336,5,37.58297095144898,1.0299898978982192,"{'AAL': 0.24177884200908367, 'XOM': 0.033924528136604744, 'CCL': 0.6345649902246465, 'PINS': 0.028309833399374634, 'LCID': 0.061421806230290456}"
337,9,51.301208133784414,1.4589948448826784,"{'SNAP': 0.09578562594730963, 'GM': 0.2968851312871426, 'GOOG': 0.06964596701887465, 'NOK': 0.06265272322611257, 'UBER': 0.0008713854442794046, 'PLUG': 0.0017998850761017618, 'VZ': 0.14127080192483848, 'COIN': 0.30987969096579143, 'INTC': 0.021208789109549344}"
338,6,82.69650313505468,2.4978933920812767,"{'META': 0.22069396754860324, 'SOFI': 0.2637562717573329, 'PYPL': 0.07147907557935759, 'VZ': 0.019581732405069524, 'WBD': 0.0293811287988283, 'NVDA': 0.3951078239108084}"
339,5,108.24941014141349,2.2549415315890817,"{'UBER': 0.08034588718965616, 'NVDA': 0.21907721583656956, 'RIVN': 0.11572188067399176, 'PLTR': 0.5724303238718926, 'VALE': 0.012424692427889858}"
340,4,59.5217923684777,1.6661587558114455,"{'NU': 0.8278298560485718, 'SHOP': 0.09013176382606737, 'BAC': 0.037135119320813786, 'GOOGL': 0.04490326080454695}"
341,12,58.56562387803689,2.2894498939166232,"{'NIO': 0.00010158415321923035, 'BAC': 0.15089414270587806, 'HOOD': 0.16496695316113788, 'MSFT': 0.12268136271376393, 'WBD': 0.015256456911320476, 'XOM': 0.013775654041414459, 'GOOGL': 0.042888584000907844, 'PFE': 0.0929356539802986, 'PLTR': 0.14732697738071643, 'SNAP': 0.08726732585670505, 'META': 0.16179046523596727, 'VALE': 0.00011483985867065551}"
342,12,64.20118455182035,2.263235332415238,"{'WFC': 0.0019318312327263273, 'BABA': 0.005138857537277963, 'JPM': 0.17293168423583552, 'AAPL': 0.030825033978509126, 'NOK': 0.08734764552786983, 'AMD': 0.05034698743876715, 'C': 0.004473273813025748, 'COIN': 0.19122750038236355, 'PYPL': 0.030722834095874584, 'NVDA': 0.1912630543149939, 'NFLX': 0.18592910345689642, 'XOM': 0.04786219398585991}"
343,3,33.19571142691185,1.6882326199758966,"{'KO': 0.11810154464308874, 'DNA': 0.006664284629499212, 'JPM': 0.875234170727412}"
344,7,34.15197211154432,0.6262510044824895,"{'WFC': 0.0977812798514544, 'WBD': 0.011112209228500515, 'VZ': 0.1283591013264623, 'F': 0.006418216945058106, 'LUMN': 0.4452378677913984, 'PYPL': 0.2924694841467669, 'INTC': 0.01862184071035948}"
345,6,80.05101665657894,2.3611433249724056,"{'WBD': 0.02079966394996514, 'NU': 0.02817737533060784, 'CCL': 0.22201108569213937, 'NVDA': 0.5440188408905838, 'EGO': 0.15370323246564502, 'NOK': 0.0312898016710588}"
346,3,48.10876251587448,1.556645884959953,"{'WFC': 0.06562307845149987, 'NFLX': 0.9254450091523894, 'PLUG': 0.008931912396110785}"
347,12,61.31303129679395,1.908161693772377,"{'JPM': 0.1471478774958464, 'COIN': 0.10093352151763839, 'HOOD': 0.1899159183662981, 'F': 0.051658252260139155, 'AMD': 0.02845696833476934, 'NU': 0.10467811846542288, 'SOFI': 0.17104761670076307, 'LCID': 0.014026174649488441, 'PLUG': 0.01871514558489836, 'VZ': 0.007873515532465795, 'EGO': 0.029690852175036735, 'GOOG': 0.13585603891723327}"
348,8,32.08406446437207,1.3675920897019684,"{'AMZN': 0.24243863976448027, 'MSFT': 0.24139040027296968, 'F': 0.013231422237033304, 'GOOGL': 0.228219033316617, 'LYFT': 0.08128465393870667, 'RIVN': 0.11605423081671379, 'XOM': 0.06491322918646485, 'PYPL': 0.012468390467014452}"
349,5,50.35298058083566,1.7062394600480744,"{'WBD': 0.03341210294350165, 'PBR': 0.19255987968781021, 'AAPL': 0.07375227794030986, 'NU': 0.6532087160409945, 'C': 0.04706702338738373}"
350,9,56.358243060268066,2.2058400934048623,"{'INTC': 0.030857114695278007, 'PFE': 0.04085672654692146, 'BAC': 0.10966481307051895, 'UBER': 0.21838554038204308, 'LYFT': 0.00630789152039598, 'GM': 0.18430053839610458, 'AAL': 0.018423785616012673, 'NVDA': 0.33778379907240785, 'AAPL': 0.053419790700317334}"
351,3,53.007412136219045,1.241002102224831,"{'CCL': 0.9056177513405173, 'RIVN': 0.0006356645971667387, 'AMD': 0.09374658406231602}"
352,6,54.756346349846666,1.5768446959457476,"{'BABA': 0.023870666065949786, 'CCL': 0.37913331990084687, 'TSLA': 0.3745872717134625, 'GOOG': 0.15598987709088297, 'JPM': 0.02185470007309209, 'BAC': 0.04456416515576574}"
353,8,75.59524716523627,1.9586196160778724,"{'SOFI': 0.2629166951314243, 'LYFT': 0.06673400108540736, 'T': 0.053740216213820385, 'KO': 0.10936552506993848, 'PLTR': 0.36783292154499636, 'SHOP': 0.023960902406396964, 'NOK': 0.0989993305688261, 'MSFT': 0.01645040797919009}"
354,9,58.051712524330455,2.053985325505843,"{'PFE': 0.05182571009254327, 'WBD': 0.0165505551778667, 'PLTR': 0.26475505608025274, 'CSCO': 0.03961595752959098, 'JPM': 0.1565622614181682, 'GOOGL': 0.1483049267545451, 'NIO': 0.05703708089736847, 'CCL': 0.1672117678463683, 'C': 0.09813668420329623}"
355,10,33.74887713559084,2.016640408680815,"{'JPM': 0.23313726623697179, 'GOOG': 0.05575288131757715, 'GOOGL': 0.030084090258605894, 'NOK': 0.05870643268045358, 'T': 0.0445088023765115, 'AMZN': 0.32163432361000105, 'PBR': 0.17456757054718716, 'NIO': 0.024044132373502017, 'AAL': 0.027572187302956765, 'PFE': 0.029992313296233006}"
356,8,40.4792127120369,1.3424525077452114,"{'MSFT': 0.0658852312079777, 'GM': 0.2206371010973159, 'F': 0.11081837946812034, 'KO': 0.0036977376169660564, 'AMD': 0.09439109985841102, 'DNA': 0.007682907252117302, 'C': 0.1414467913899717, 'TSLA': 0.35544075210912}"
357,9,56.07766249137794,1.5681964442236802,"{'INTC': 0.1149186514337897, 'GOOGL': 0.07439049676336518, 'BABA': 0.04403024593779999, 'PBR': 0.11261719514395643, 'TSLA': 0.1807049524412699, 'NOK': 0.03861926500211772, 'GM': 0.12179474837264084, 'PFE': 0.024624614340619886, 'COIN': 0.28829983056444036}"
358,5,99.35808586644205,2.5182681459347274,"{'GOOGL': 0.014150240976970686, 'NVDA': 0.487029654647353, 'PYPL': 0.025965562535472504, 'GM': 0.031224701076412457, 'HOOD': 0.4416298407637913}"
359,10,29.927948874456778,1.1284755661667722,"{'BABA': 0.01707955568887338, 'VALE': 0.020081913590806924, 'NFLX': 0.14293150243495228, 'NOK': 0.0525342524372839, 'GOOGL': 0.19461634826805, 'LYFT': 0.16275179834315134, 'SHOP': 0.19883054449717993, 'KO': 0.04233016905585255, 'F': 0.07668536704417524, 'WBD': 0.09215854863967442}"
360,10,44.34112526856791,1.231248718969014,"{'GOOG': 0.045394801190206835, 'DIS': 0.015859860239263883, 'LUMN': 0.2668696387072403, 'NIO': 0.022626164496463423, 'NOK': 0.009122082616627817, 'BAC': 0.1615551208631734, 'BABA': 0.08446366712791363, 'XOM': 0.047048965602677996, 'AMZN': 0.11437452991543012, 'META': 0.2326851692410026}"
361,5,40.369032403659304,1.4733464227915598,"{'F': 0.012653650067733222, 'AAPL': 0.03594722926172589, 'KO': 0.1159816183702984, 'LYFT': 0.1033498273869406, 'NFLX': 0.7320676749133018}"
362,4,43.01676508543328,1.4024972659917792,"{'WFC': 0.5662036373579689, 'PFE': 0.020137817609944306, 'LCID': 0.00839635150189299, 'SHOP': 0.4052621935301939}"
363,4,100.80694783746435,1.379527429080497,"{'DIS': 0.01643040284182651, 'SNAP': 0.1508337656776083, 'COIN': 0.8102158810751129, 'AAL': 0.0225199504054524}"
364,11,65.49930071100847,2.010933202104391,"{'LCID': 0.007265540192709837, 'PLTR': 0.1948286663398123, 'JD': 0.03317071399522337, 'GOOGL': 0.02624536276696132, 'WFC': 0.13529456082383273, 'HOOD': 0.18448357552657707, 'AMD': 0.13066600595566674, 'BABA': 0.10635044048435165, 'PYPL': 0.023206197401535157, 'CSCO': 0.0028417974341319705, 'SOFI': 0.15564713907919803}"
365,8,61.57597171252787,1.4165211978074719,"{'JPM': 0.13801748592238716, 'C': 0.12881044021376575, 'BAC': 0.11261117744089921, 'COIN': 0.421310737883382, 'BABA': 0.08050373009455118, 'AAL': 0.004382306783809744, 'UBER': 0.04202995566699187, 'LCID': 0.07233416599421297}"
366,10,63.93076119956105,2.610394946343973,"{'NFLX': 0.19125744231895328, 'DIS': 0.01981414751077228, 'NU': 0.23670353068614838, 'NVDA': 0.18795133314003462, 'CCL': 0.10055294472692429, 'WBD': 0.015661024053386555, 'META': 0.14353214950442403, 'T': 0.053976716404829664, 'SNAP': 0.004325154219878149, 'XOM': 0.04622555743464892}"
367,8,72.83653536514274,1.595998435688125,"{'LYFT': 0.09402525428407575, 'SNAP': 0.013235144713749869, 'JD': 0.047923345957851055, 'MSFT': 0.10605553756965243, 'AMD': 0.07275591337399907, 'COIN': 0.3235137820013214, 'PINS': 0.08585219772423267, 'HOOD': 0.25663882437511776}"
368,7,47.33836119407801,1.7025139361086525,"{'NU': 0.48935208066422003, 'UBER': 0.06343724752946214, 'AMD': 0.1638849681537659, 'GM': 0.19137510708314798, 'JPM': 0.03200010999122603, 'WFC': 0.05860964049884553, 'PLUG': 0.0013408460793322443}"
369,3,55.965597563428815,0.5944764404193416,"{'LUMN': 0.8385846407020223, 'NFLX': 0.14310144506868497, 'LCID': 0.018313914229292735}"
370,5,94.1361908537133,1.5017150642949884,"{'WBD': 0.026128442644109788, 'SOFI': 0.18424178357246812, 'GOOGL': 0.04810106432820467, 'GM': 0.10604446273484272, 'COIN': 0.6354842467203747}"
371,3,125.40289206493532,2.0533086092948762,"{'VZ': 0.004856198443113721, 'PLTR': 0.8990363455283595, 'BAC': 0.09610745602852672}"
372,4,103.17354431745353,1.4113466442257756,"{'COIN': 0.819045680221744, 'SNAP': 0.11771096586292074, 'PBR': 0.05163968605669982, 'TSLA': 0.01160366785863547}"
373,6,40.74689487956242,1.6087987529827283,"{'BABA': 0.07487667950266816, 'INTC': 0.004216401995167721, 'PBR': 0.040533266257040956, 'UBER': 0.4878651863360683, 'AAL': 0.0812697805058193, 'NFLX': 0.31123868540323557}"
374,12,33.35804964564561,0.9624600807877607,"{'LYFT': 0.14520189670037392, 'DNA': 0.04089497775137421, 'AAL': 0.004963108976289664, 'SHOP': 0.19342799673626318, 'JD': 0.021312157870114565, 'LCID': 0.07673877422347025, 'C': 0.12014549415093903, 'BABA': 0.007489250963412809, 'TSLA': 0.22188002250438432, 'PINS': 0.14438477038686492, 'CCL': 0.014036487518819597, 'PBR': 0.009525062217693538}"
375,5,96.23999641478524,1.4274955247219352,"{'META': 0.002439159895936357, 'MSFT': 0.1358657851345208, 'CSCO': 0.039021663033617725, 'F': 0.06288554889255539, 'COIN': 0.7597878430433698}"
376,7,79.33340413803909,2.1133918619958063,"{'PBR': 0.15824839961747533, 'SOFI': 0.31744472540482704, 'MSFT': 0.05743151018017062, 'AAPL': 0.06428158494937132, 'JPM': 0.06917944506971956, 'LCID': 0.007478615999829931, 'PLTR': 0.32593571877860616}"
377,12,55.31043120030943,1.9409990571549844,"{'SHOP': 0.11753002261045896, 'NIO': 0.003174821906434707, 'LYFT': 0.11284107966106345, 'INTC': 0.035134778869292435, 'SNAP': 0.0067260466992496324, 'T': 0.14370505756992352, 'NVDA': 0.13109533249749725, 'PYPL': 0.08740812446172676, 'GOOG': 0.017038148222465226, 'NU': 0.11259294682757794, 'HOOD': 0.2087378362716721, 'WBD': 0.02401580440263794}"
378,7,75.20155299826617,1.4327914571389262,"{'RIVN': 0.010346623835113752, 'JPM': 0.02384879734923107, 'LCID': 0.0072739498877357955, 'COIN': 0.47671088184516924, 'F': 0.06455064063147843, 'BABA': 0.1677750182149298, 'SOFI': 0.24949408823634203}"
379,6,64.79124386895298,1.9017148802552786,"{'EGO': 0.08788986805260379, 'PYPL': 0.035524856155411684, 'JPM': 0.007684969921496383, 'META': 0.45647447350815396, 'SHOP': 0.27440404894866666, 'LUMN': 0.13802178341366741}"
380,10,27.71823463926859,1.0209182499746008,"{'AMZN': 0.17352912223811692, 'C': 0.07619795575889793, 'AAPL': 0.029446101065379784, 'GM': 0.1666301672267801, 'DNA': 0.0006747196961590962, 'VALE': 0.007577085891031183, 'JD': 0.04415542259782072, 'AMD': 0.13513687326386725, 'PINS': 0.1433555510749931, 'SNAP': 0.22329700118695384}"
381,12,41.55942119284347,1.3900911552430948,"{'GM': 0.027570811329859807, 'RIVN': 0.04818081435130146, 'LYFT': 0.054348974160452056, 'DIS': 0.023813286405250038, 'VALE': 0.06290773154191735, 'XOM': 0.0872857615374489, 'PYPL': 0.16451368948256387, 'INTC': 0.06617364583999356, 'KO': 0.02539228481435126, 'BABA': 0.07276576816481387, 'SOFI': 0.18657271862590213, 'PLTR': 0.18047451374614568}"
382,8,34.40234989106562,1.5423177456749604,"{'AAL': 0.03926375641613119, 'PLUG': 0.009943583096334026, 'BABA': 0.04239289319385383, 'CSCO': 0.08363055435960144, 'NU': 0.3461652204911075, 'NIO': 0.0313613507512889, 'NOK': 0.10783175727966524, 'WFC': 0.33941088441201794}"
383,8,71.32983043731161,2.0794605311035563,"{'EGO': 0.03098091735784787, 'NFLX': 0.2565328141018441, 'T': 0.06206000434375175, 'VALE': 0.0591956051962689, 'PLTR': 0.41753035659531196, 'PFE': 0.08029686739667322, 'PYPL': 0.017843479150439608, 'SNAP': 0.07555995585786256}"
384,5,104.3885078244621,2.128602328700688,"{'GM': 0.022479094390917234, 'XOM': 0.07873523918253422, 'WFC': 0.11435612440218912, 'PLTR': 0.7015259959645619, 'GOOG': 0.08290354605979743}"
385,11,47.15502485479024,1.4825579359917342,"{'NOK': 0.03519412518540628, 'F': 0.07823357859972292, 'GM': 0.027179859423543073, 'WBD': 0.009353047993615766, 'AAL': 0.1010027771610413, 'C': 0.0700256123129744, 'SNAP': 0.127331074543768, 'PYPL': 0.003326110392651817, 'AMZN': 0.0872436896061489, 'SOFI': 0.33139762829535085, 'META': 0.1297124964857767}"
386,3,18.255551351242485,0.29017588213033235,"{'RIVN': 0.17016443677548165, 'LYFT': 0.8183133546970671, 'JD': 0.011522208527451288}"
387,9,45.74789620243085,1.8157094954737263,"{'GOOG': 0.10128631415040254, 'F': 0.020253609130783157, 'SHOP': 0.22313280759932744, 'DIS': 0.031685121954093266, 'T': 0.14439949131640492, 'NFLX': 0.20126914684110706, 'VALE': 0.013524868575071238, 'PBR': 0.06877495635531689, 'TSLA': 0.19567368407749344}"
